DateKey,RegionID,ProductID,RevenueTarget,ProfitTarget
20251007,11,P0131,1533160,991368
20230108,127,P0264,3060001,294711
20250929,78,P0312,4585049,483938
20240923,22,P0385,1588358,896574
20221025,57,P0156,1336991,67126
20220924,5,P0275,4568752,254281
20220809,145,P0171,386426,436722
20221021,10,P0192,3261346,232119
20231206,17,P0386,3782884,627394
20230219,21,P0018,232388,554646
20220422,19,P0263,1566639,388463
20230514,9,P0104,1266408,55809
20251105,79,P0472,3488775,872928
20220701,10,P0365,4717649,875112
20240923,53,P0415,4853572,136309
20220729,95,P0480,822595,211480
20230318,143,P0145,4031794,506743
20251116,101,P0198,1343115,465222
20220104,63,P0404,1819210,226853
20240612,31,P0347,1659776,724052
20221028,145,P0111,564187,864175
20240615,13,P0103,4408871,156288
20251202,38,P0254,1875120,758904
20231106,58,P0108,1918106,357946
20241005,59,P0234,2002473,283960
20220805,126,P0028,4832676,554201
20231203,41,P0406,151777,882091
20251101,108,P0416,1573620,419008
20251230,43,P0319,4646818,691142
20241125,134,P0419,250373,720237
20240623,14,P0045,3015125,40794
20240111,123,P0334,2645544,463422
20230825,141,P0058,4573056,944326
20220212,53,P0391,4589924,130750
20240808,23,P0383,4268881,720649
20240305,7,P0002,179131,681409
20220323,51,P0488,805218,91396
20220427,126,P0366,4551489,51564
20231207,48,P0452,4866816,751670
20230915,79,P0444,1023255,667736
20240813,80,P0174,1057257,330172
20230808,1,P0296,2151161,533080
20250606,127,P0295,507309,481570
20251210,117,P0048,929544,961453
20230304,109,P0309,2098284,890126
20251021,131,P0357,409628,168715
20230705,3,P0437,679124,337178
20240211,38,P0150,438582,603932
20221023,113,P0413,3324585,868341
20250813,132,P0023,3769987,542386
20240217,116,P0327,537557,149174
20220806,13,P0320,1883194,821897
20230924,92,P0358,3514365,45698
20220105,70,P0430,4673648,593847
20240421,33,P0096,543766,667091
20241225,48,P0315,178791,240905
20220825,34,P0035,3040110,892747
20230422,139,P0072,4369581,135601
20241106,30,P0408,3579995,290546
20250502,128,P0321,4065203,410460
20231103,51,P0487,2248957,164157
20240118,36,P0188,2214084,686419
20230705,128,P0086,4395371,60402
20221203,67,P0108,1720100,465287
20240405,78,P0435,3918320,829430
20220728,79,P0368,2331349,619964
20220920,34,P0197,975256,28375
20250521,102,P0388,91801,867196
20231106,120,P0074,3113302,935328
20251025,20,P0305,644378,319796
20230128,35,P0446,470780,575841
20250710,125,P0116,4330673,424531
20240311,85,P0415,4206650,592532
20220102,55,P0086,1229423,24445
20250720,131,P0348,4663582,946791
20231015,104,P0009,2611042,168934
20231206,92,P0314,4670803,212520
20250407,86,P0458,3063046,487159
20241109,88,P0236,957308,830262
20240504,138,P0423,4763969,293788
20221211,18,P0256,233104,858824
20241120,141,P0077,3156835,899484
20241125,34,P0453,374905,73497
20230712,32,P0166,2046160,943617
20231001,119,P0395,952409,175562
20250401,75,P0175,4939762,396775
20231218,50,P0334,4006464,421797
20240819,36,P0100,3298411,628376
20240814,77,P0207,1862096,607490
20250224,10,P0475,853009,732994
20230811,143,P0368,3324529,530111
20250314,50,P0461,4215956,773713
20241126,53,P0312,4665011,999911
20250418,92,P0354,2651359,416646
20230712,94,P0318,2774434,435929
20250821,94,P0434,3479006,803335
20241002,131,P0302,3802768,479521
20240310,54,P0227,121996,103524
20230923,90,P0426,3436654,917850
20240724,33,P0361,339092,935498
20240218,97,P0150,729114,281736
20221116,133,P0331,3695264,189347
20251014,46,P0311,2131893,640859
20240422,31,P0336,1286369,79647
20240121,53,P0160,3066710,217760
20240831,110,P0080,2776009,215599
20250516,25,P0191,2243664,827809
20250827,93,P0141,1395597,183648
20231119,91,P0193,3226476,216485
20221022,90,P0278,4389407,137399
20220219,26,P0363,3241039,335343
20220730,142,P0068,1478465,320092
20250520,147,P0257,2139703,85467
20230822,129,P0203,1974423,549382
20220521,150,P0186,1357143,487118
20221223,75,P0101,1282569,535559
20230110,53,P0079,726069,392299
20221008,86,P0354,2642741,939016
20220827,70,P0473,1625973,466897
20220302,13,P0362,2061046,391625
20230429,132,P0287,4748907,666976
20240508,96,P0280,4929165,270438
20220729,131,P0493,183110,964268
20230629,73,P0465,1560497,759479
20250228,53,P0184,1165632,417782
20220116,25,P0191,437348,855699
20230705,136,P0247,3760427,715371
20240707,73,P0054,4431874,898150
20231105,20,P0481,2303517,991448
20241223,135,P0400,448353,240287
20230114,17,P0281,4844514,986885
20240630,96,P0432,2882399,471475
20250717,91,P0072,2566570,39870
20250826,64,P0271,624986,408158
20220823,136,P0016,2602934,240167
20221105,89,P0451,2974404,259267
20251117,129,P0206,2108638,652096
20231220,25,P0486,4790840,105188
20230130,47,P0481,3678260,847308
20230705,122,P0472,1833531,105907
20220329,146,P0094,4563914,742898
20250415,76,P0018,2079209,667658
20241001,48,P0246,2558051,690947
20250317,148,P0300,2203927,872241
20241204,89,P0219,4593671,403839
20240223,102,P0025,2661348,810721
20230429,74,P0220,835033,965135
20240502,45,P0437,4289910,652112
20241022,57,P0386,1584519,122954
20240819,108,P0174,273474,806091
20240331,142,P0482,180975,625445
20220424,114,P0383,1142359,42351
20250111,136,P0363,4863190,847123
20220730,114,P0323,1808716,308434
20241207,18,P0396,2403606,528587
20250510,111,P0251,3890559,101048
20231227,47,P0167,3598657,769214
20241219,40,P0421,3900236,949114
20220926,5,P0276,3723099,303172
20230911,134,P0059,191226,870279
20241125,48,P0134,1381194,323503
20240122,94,P0264,1216182,556810
20230627,36,P0455,2969983,485224
20220218,40,P0471,2043928,230105
20240121,36,P0012,4432407,577377
20250325,55,P0061,4127771,994388
20230801,31,P0303,2233728,262736
20240702,47,P0055,4047149,243108
20220729,25,P0430,2779438,817063
20240711,62,P0487,4470022,639348
20240924,3,P0339,3120299,101680
20250304,21,P0108,3997523,680048
20220624,135,P0137,1287700,528749
20230525,65,P0198,4550899,960799
20240422,25,P0126,3857839,485216
20250918,62,P0121,2981819,516327
20230926,94,P0162,4039596,559375
20250915,126,P0026,1515975,464492
20251101,71,P0141,2758171,702163
20240616,4,P0406,2067745,775370
20250605,12,P0260,150035,608216
20220610,23,P0204,391133,726901
20241207,76,P0285,2607478,193978
20250405,144,P0018,2928714,737072
20241007,38,P0122,3539220,103302
20251009,121,P0452,2523905,828801
20250511,76,P0188,80437,549786
20250308,11,P0074,947917,739260
20220120,109,P0097,528524,830000
20251108,110,P0050,4457648,662854
20230815,132,P0070,2986223,832047
20230304,45,P0133,2766658,31567
20250730,52,P0455,2018301,994805
20240701,120,P0017,4680497,964342
20251025,116,P0346,1035342,266413
20230311,99,P0135,2134053,773310
20230531,42,P0191,3058813,885753
20220723,69,P0003,1082302,249641
20251216,114,P0246,3494828,718622
20250919,117,P0102,3269106,898941
20251127,147,P0144,4204605,709923
20240512,44,P0156,2097037,512464
20220803,102,P0349,2321936,847699
20241006,51,P0291,1980313,180006
20230602,100,P0388,2086969,175804
20240305,143,P0276,1463327,320710
20240909,77,P0483,1805946,621495
20240903,91,P0310,512880,388638
20230710,113,P0338,1142260,958220
20221113,80,P0276,1122643,303786
20241222,23,P0233,4371930,712624
20240427,29,P0187,494914,705490
20231224,97,P0096,3671102,288628
20220501,27,P0427,2118878,788699
20220114,143,P0410,4865212,596343
20240828,75,P0228,3158723,642662
20230523,140,P0386,4633658,350938
20230423,100,P0090,4298388,594018
20230428,87,P0164,80555,288161
20230330,96,P0131,1782172,737970
20231215,112,P0150,1793641,752659
20241225,7,P0022,1451501,589539
20240423,104,P0215,593975,870415
20231102,69,P0074,1575023,396456
20240801,4,P0153,1285012,904090
20251107,28,P0468,406335,52683
20220121,50,P0359,852622,549488
20251220,122,P0383,1826887,926972
20230308,28,P0093,4423739,579749
20240909,38,P0107,3743148,742483
20240826,133,P0339,1353522,921489
20250702,52,P0298,3725227,48121
20230119,134,P0438,2237628,425306
20250921,62,P0105,4344047,216835
20250817,57,P0110,1884018,814915
20250922,60,P0081,4895711,883382
20241106,35,P0147,707157,98275
20240513,55,P0399,1081546,37379
20231107,10,P0483,3922885,201697
20230925,129,P0083,3012543,771328
20220110,112,P0235,4099447,152462
20241130,83,P0117,2122098,674978
20230615,143,P0311,3804574,845441
20251027,66,P0279,4753689,763238
20220302,20,P0159,2377583,33205
20240906,7,P0153,1503227,960316
20250506,140,P0061,2435583,958154
20220316,94,P0287,839687,905845
20251120,78,P0015,2941355,687253
20220113,80,P0006,2270375,829457
20250412,105,P0359,4123764,262880
20250915,46,P0347,2077923,937543
20250712,16,P0265,377673,830047
20230315,8,P0498,246634,623801
20240910,116,P0080,2519340,188871
20240504,26,P0085,1061597,711185
20250617,125,P0208,1783325,952425
20231031,96,P0312,4350628,198612
20220720,54,P0130,3745548,901088
20241226,105,P0185,2823036,374588
20230904,60,P0445,3303226,14843
20220806,18,P0444,3320412,509618
20250920,39,P0470,4337802,889217
20240429,106,P0411,958291,106265
20250731,21,P0265,355594,286309
20230413,145,P0314,2008505,376565
20250413,49,P0220,1811735,282867
20240607,77,P0338,3135645,222137
20250906,114,P0479,3659866,914567
20250217,98,P0365,64608,552837
20240727,140,P0153,4752875,443366
20230701,107,P0421,406212,381864
20220406,10,P0307,4624137,897651
20251117,95,P0401,373450,629663
20231016,56,P0102,3566315,32835
20231021,122,P0342,133147,257093
20230331,41,P0169,2207522,120341
20221005,50,P0472,2883059,948223
20230316,82,P0466,1035219,364745
20241202,32,P0358,2524126,343717
20230720,9,P0460,3492536,617584
20230802,23,P0406,4248098,283891
20251203,99,P0129,2458146,913138
20240828,82,P0291,2096676,427445
20220517,114,P0167,4549116,380674
20240221,126,P0162,3798022,690975
20220829,22,P0202,1814680,949626
20221105,134,P0173,4666790,358573
20240330,97,P0485,3066397,558594
20240609,3,P0109,4245124,153300
20240713,144,P0112,2624388,296008
20230823,109,P0181,115889,875045
20240703,147,P0302,263207,867090
20250219,33,P0123,145591,713392
20251228,113,P0116,2042714,245556
20250928,6,P0045,3914603,275730
20240502,64,P0488,647090,250031
20250813,60,P0122,636603,875810
20230923,70,P0225,1711959,720131
20240301,39,P0364,956323,643639
20221023,105,P0345,4727159,440590
20251209,76,P0446,782328,647619
20220304,33,P0287,4221934,362581
20230111,79,P0206,2647285,462263
20230918,40,P0324,2677792,872567
20220501,14,P0068,168709,558555
20220304,73,P0484,1194690,433513
20231203,117,P0219,4238231,963783
20221110,150,P0210,4400925,343251
20230815,10,P0249,4929089,62322
20250712,59,P0440,2748631,366406
20241104,70,P0165,2848136,722003
20241121,57,P0282,957529,710086
20230206,148,P0342,4556284,705445
20221115,40,P0227,2879871,563284
20250719,74,P0282,644685,270736
20220512,110,P0326,3166630,664678
20230705,15,P0056,2192288,869613
20240506,18,P0343,4450914,954275
20241025,25,P0067,4935878,986062
20230722,81,P0287,124798,486232
20221122,35,P0250,159982,826809
20220407,76,P0408,4342341,562211
20240708,17,P0415,3603169,957531
20231130,12,P0341,3214016,579527
20221104,87,P0477,2422590,889140
20220713,130,P0379,2264820,950835
20230919,64,P0197,290697,117424
20251206,84,P0172,1624066,615767
20250304,148,P0186,1231315,361450
20221008,126,P0460,2341311,360582
20241125,9,P0130,646533,75912
20220524,148,P0408,517770,557579
20231212,25,P0433,2396938,112966
20220501,139,P0455,1801581,730999
20230415,21,P0476,4597479,279969
20250128,5,P0479,3073353,577282
20240512,75,P0401,2456010,57379
20220724,12,P0243,860622,180316
20240822,122,P0439,1068738,814236
20240608,64,P0420,2869523,252897
20231109,125,P0123,1381356,284539
20230913,135,P0324,2351585,133205
20240913,74,P0148,941893,418277
20230328,106,P0065,208775,741892
20221215,21,P0251,4455769,626483
20230122,110,P0078,4703587,542659
20240201,5,P0103,493919,606520
20221004,75,P0346,1255737,908487
20221025,144,P0041,3445629,538903
20230307,11,P0069,4346980,954702
20220715,92,P0480,4970971,249098
20230501,86,P0041,3533490,461837
20250119,14,P0112,1325952,676021
20250901,5,P0234,2265501,935002
20240928,38,P0091,1550673,973790
20240627,74,P0474,784510,316357
20220328,121,P0343,1133504,901634
20220728,71,P0209,3031320,726076
20230429,54,P0388,2595793,919570
20250702,100,P0349,1064095,484874
20230718,82,P0031,419833,41944
20231008,77,P0108,3914038,55506
20230508,133,P0461,1888346,467380
20241015,2,P0030,3286022,286288
20220305,43,P0141,4942596,564844
20230326,82,P0107,1066302,933521
20230202,38,P0163,493020,84564
20230206,28,P0254,650894,634149
20250313,36,P0215,455233,927082
20240502,43,P0370,467429,444555
20230719,80,P0088,4531992,363566
20220313,143,P0118,1055144,553000
20231222,109,P0214,1177652,719696
20251217,57,P0408,4904160,782265
20231027,8,P0273,3876112,939412
20240121,1,P0139,1597421,62380
20221105,129,P0266,2319345,611988
20220527,125,P0368,3330331,492664
20230126,88,P0409,2978648,961002
20230110,57,P0498,4745578,298491
20230605,142,P0254,118315,962483
20220804,85,P0444,983720,896547
20240518,28,P0175,1504221,336041
20250920,74,P0141,1114469,501806
20251223,131,P0393,4821424,103805
20220416,125,P0261,4340816,841740
20230505,124,P0199,599475,403375
20220921,40,P0369,1314543,957458
20250915,87,P0422,3463073,131566
20250917,50,P0324,928208,718147
20230812,67,P0028,2852791,552314
20250312,4,P0381,3765155,781420
20231024,106,P0059,2413520,667912
20220806,60,P0353,1933761,681356
20230311,53,P0224,4596984,602978
20231223,99,P0267,3693074,264083
20220420,33,P0128,3289695,371571
20230622,9,P0086,3692025,974978
20221026,100,P0074,4053551,752273
20240521,4,P0363,3841475,632054
20250706,130,P0357,3013720,491595
20240913,20,P0150,560060,410229
20230713,126,P0235,2868867,326499
20230515,99,P0314,845298,973116
20240206,117,P0286,1610776,280738
20251202,108,P0090,1808431,719152
20230117,132,P0023,1025684,167228
20220506,111,P0258,505389,460857
20251108,113,P0088,3419837,867404
20250120,119,P0407,804254,226726
20220329,69,P0059,4315667,47774
20230923,61,P0337,2012599,670595
20230330,112,P0285,3249778,539460
20220802,52,P0405,2814276,935312
20240510,147,P0357,4155343,542074
20230605,118,P0052,4791371,763839
20240709,30,P0065,53246,197223
20231113,87,P0322,1343115,226741
20240731,101,P0424,2045615,794449
20240709,136,P0357,707464,244095
20240805,11,P0155,3308030,380230
20240216,16,P0233,2383291,171573
20240802,33,P0386,1285133,234477
20240612,71,P0159,4417319,965696
20240121,1,P0436,2860822,541102
20230209,94,P0199,4366923,139295
20230708,131,P0109,4362790,705072
20230604,81,P0045,767665,826608
20230703,27,P0120,1971789,176981
20240724,128,P0212,3023026,445404
20230213,137,P0165,577107,872039
20251017,50,P0230,560616,429262
20240511,122,P0283,4658051,402245
20220125,93,P0271,1029540,943455
20241207,125,P0013,192031,436266
20250817,48,P0353,2818790,253859
20221124,41,P0320,3415351,618523
20240305,96,P0237,1318204,127926
20250221,65,P0438,949305,874025
20220803,116,P0373,606981,307094
20240520,106,P0056,4761361,96500
20231020,59,P0361,2730272,105867
20231112,107,P0385,4135523,740564
20230821,101,P0169,2019234,655036
20230804,65,P0291,3451976,259084
20230131,124,P0412,2861501,580388
20220821,137,P0468,4972940,827391
20251229,10,P0168,1000542,334961
20250610,130,P0289,4414894,616143
20230803,58,P0460,4752737,128953
20250206,47,P0236,2137284,701292
20220530,75,P0237,2837949,136564
20220123,140,P0318,4431886,179772
20251025,25,P0094,351714,596412
20220425,52,P0405,4729753,903944
20250929,100,P0010,615777,367199
20220811,47,P0210,861936,599224
20250214,150,P0050,1298009,55225
20241121,71,P0387,2756734,671120
20221029,54,P0228,3704408,176496
20230109,133,P0102,3953591,629223
20220211,39,P0389,4822581,847486
20250811,85,P0280,670872,451366
20230727,86,P0298,4088588,184279
20251220,105,P0170,2795779,426444
20230126,14,P0192,1119590,924534
20220704,114,P0224,3784834,345492
20240623,81,P0079,661823,33108
20230812,65,P0470,4385744,141740
20231117,66,P0477,478877,656467
20250117,20,P0340,3412801,727409
20250616,105,P0450,527364,430548
20250915,89,P0186,1707190,824799
20231014,56,P0176,2487831,232915
20220715,91,P0341,207747,926887
20250117,69,P0376,1435812,338718
20240620,72,P0325,2962395,553028
20221025,38,P0312,565600,337373
20220808,122,P0288,4460740,696926
20241224,98,P0290,2707583,216017
20230702,38,P0128,4408036,970452
20220415,13,P0330,758394,658702
20230126,41,P0078,1908243,227217
20230330,138,P0156,3434883,384742
20250211,134,P0185,3823622,869416
20221216,105,P0125,1965161,724827
20240618,148,P0370,4499721,598725
20250911,100,P0018,385577,709583
20240621,101,P0308,4642264,287359
20220511,107,P0250,4306166,78449
20230311,62,P0459,3744865,805326
20230919,128,P0239,1194390,880997
20250313,26,P0123,1346184,638920
20240731,47,P0395,3848863,557831
20251212,27,P0463,2987364,315847
20220630,85,P0291,3946167,432592
20240226,133,P0464,1161699,444271
20251117,45,P0008,1693255,860849
20230619,114,P0384,2759621,508076
20251217,123,P0362,1359080,139567
20250316,148,P0012,3754380,352247
20251203,64,P0437,2526705,326508
20250604,113,P0414,2560415,864291
20220414,126,P0140,562127,405502
20240916,15,P0176,1161323,121266
20221019,99,P0144,1992651,834167
20230421,57,P0449,527151,28779
20230114,133,P0199,1756770,855846
20221103,13,P0085,1446937,695571
20230814,128,P0191,935679,931441
20220501,115,P0024,402794,688565
20250608,108,P0415,3784645,671804
20231106,102,P0022,1045496,401425
20250414,79,P0342,1390041,752092
20230212,9,P0479,1423032,285680
20240922,3,P0047,1235980,356279
20220627,40,P0491,1738700,272867
20231210,79,P0116,3030719,139516
20220208,18,P0286,1104305,430543
20230603,143,P0187,4249569,832342
20240609,72,P0454,2743074,510952
20220830,143,P0025,3420579,255569
20231128,95,P0076,3408586,67007
20220312,107,P0278,4576388,439075
20250602,145,P0466,2612940,245754
20230617,56,P0287,2042583,284393
20231004,61,P0271,2867264,914940
20240609,85,P0304,3326285,825893
20240603,16,P0356,2136787,714711
20220418,107,P0276,2667125,670180
20240531,71,P0267,3932225,127221
20240523,66,P0062,4121567,120175
20220706,129,P0202,3899559,256718
20250704,30,P0032,3668830,340763
20220918,30,P0237,3355617,54246
20241221,62,P0394,849162,587899
20250521,47,P0136,2331211,480557
20250814,50,P0274,1501298,697852
20250705,26,P0065,4481682,338828
20250902,14,P0399,1298982,920164
20241011,92,P0325,3838773,753276
20250918,80,P0181,4031514,226962
20240901,92,P0429,3184770,466674
20250806,110,P0024,2255075,708947
20240706,63,P0257,4603327,903014
20250804,65,P0150,158753,658055
20241003,147,P0188,578012,408280
20230619,149,P0499,1924846,796961
20240527,89,P0291,1474572,512974
20230521,7,P0435,1909818,84098
20221025,109,P0314,831702,488105
20240616,6,P0196,631323,527261
20250831,49,P0369,950176,705371
20240912,117,P0031,1605911,271819
20220718,112,P0405,2590224,421478
20230407,62,P0050,4336893,630176
20240522,70,P0122,401575,484032
20230212,40,P0376,2998647,938730
20250622,29,P0138,997837,206652
20230709,23,P0234,1047574,78123
20241027,122,P0029,3831509,322879
20221122,129,P0045,3473323,192641
20230105,96,P0493,192156,808368
20231206,122,P0232,422287,26910
20240531,94,P0072,1300034,25484
20241129,130,P0156,139766,433768
20240111,87,P0071,3680701,171673
20230628,50,P0216,1380864,404790
20240530,104,P0347,2623303,850284
20240109,105,P0299,3524688,191163
20231019,19,P0435,542865,286744
20220815,13,P0268,1910352,981847
20240513,114,P0255,1087774,258970
20240714,113,P0279,4575378,954157
20230227,127,P0201,4372235,288392
20230504,11,P0498,3170940,200389
20230202,24,P0198,4794364,828574
20220630,97,P0370,1469784,637679
20230611,146,P0370,1399653,245082
20250714,5,P0194,79163,771401
20231219,72,P0071,4799045,539657
20250504,64,P0358,963978,674314
20221220,10,P0138,1313757,519137
20220505,134,P0309,1224362,757835
20221107,50,P0459,82795,109129
20230310,110,P0499,3729255,232866
20250315,137,P0431,4847405,717089
20220406,42,P0105,4994147,477892
20230210,138,P0041,2454841,457589
20240430,115,P0359,4418863,846186
20220130,59,P0493,3320231,682625
20250207,7,P0396,349220,824514
20241018,130,P0473,416904,429246
20250206,79,P0102,3744937,326573
20250218,18,P0256,2144859,681876
20240406,85,P0422,4499363,888135
20231026,81,P0031,895352,676657
20220215,115,P0228,2539182,932571
20250518,88,P0147,4751270,25627
20240208,141,P0392,545999,770294
20251011,59,P0400,298581,902995
20250208,99,P0195,1061765,368053
20220430,33,P0327,4773969,938757
20240516,49,P0400,1637062,301492
20220729,12,P0129,2180506,708188
20230314,99,P0308,2412463,524583
20240708,120,P0472,445177,520294
20240816,145,P0442,3469778,241340
20251024,118,P0325,4266971,989814
20221026,41,P0161,171052,849533
20220421,3,P0432,3782733,765457
20230701,96,P0338,4909935,914481
20250606,49,P0050,2980271,145970
20241028,148,P0474,110309,568697
20220209,33,P0426,2958053,104361
20220206,64,P0143,4254702,457678
20230915,20,P0277,3367903,932985
20240915,37,P0257,1687656,34234
20230705,82,P0275,4570111,643585
20230930,87,P0414,4105984,615813
20250421,112,P0309,4890143,206708
20250130,121,P0330,2273885,126680
20230530,1,P0265,4791063,375998
20230601,51,P0243,2578475,129910
20250711,66,P0431,2397025,373568
20230805,70,P0408,2674511,873813
20221017,57,P0391,764616,58951
20230623,150,P0056,2949655,467665
20220923,16,P0091,1367855,437981
20241227,46,P0069,2105688,43857
20221122,81,P0329,2726223,944085
20220916,103,P0133,1074184,137034
20240908,57,P0395,3533726,341918
20240702,118,P0344,1840927,187946
20240228,89,P0268,4487089,991982
20240117,63,P0350,224113,240701
20231021,145,P0198,3837121,347832
20220626,117,P0177,4002369,537603
20240607,54,P0450,3198141,263935
20250909,68,P0008,2867638,256751
20220417,88,P0183,2226124,249293
20230627,86,P0407,3859846,188563
20241003,16,P0055,4840224,766201
20250325,146,P0425,608464,533452
20241224,39,P0422,4280535,652946
20230919,72,P0091,799733,358271
20240304,39,P0431,4806850,134505
20251104,136,P0208,950352,514986
20250514,71,P0367,4596185,431809
20231028,107,P0184,3273693,909277
20220921,26,P0315,3895380,648732
20230912,103,P0391,4364798,542264
20250101,96,P0129,4211257,80066
20250828,85,P0037,2101438,155896
20241024,67,P0166,4581455,300393
20220329,22,P0210,3359274,533823
20230306,65,P0418,1453113,108910
20250222,56,P0005,4490774,896289
20250702,31,P0432,956669,426073
20231006,46,P0109,2266907,59555
20231222,22,P0477,517437,327965
20240226,18,P0249,3137246,506017
20220925,92,P0169,4954944,407163
20230212,35,P0318,3030717,24804
20220919,114,P0398,3040182,85133
20220819,31,P0208,394765,297490
20250626,47,P0491,3887892,16341
20230320,145,P0479,2586311,429968
20230204,130,P0364,907204,188062
20231228,19,P0396,2536809,437704
20220915,81,P0197,624635,61689
20250511,60,P0205,2027737,612146
20240104,143,P0106,2772528,533737
20220711,4,P0353,1972715,118790
20240302,96,P0496,852801,75382
20230713,80,P0141,4780864,254338
20250523,14,P0474,2432591,367361
20251018,111,P0264,4623321,516355
20240518,33,P0347,2214454,409223
20230815,149,P0068,3128481,505920
20220221,72,P0033,1082120,233379
20230429,122,P0475,2856768,389960
20230314,48,P0466,1138101,524236
20220109,123,P0196,359249,254612
20241126,18,P0042,2895930,887963
20221007,80,P0061,4651014,124991
20250102,54,P0278,4034169,303236
20220515,77,P0035,2314907,248959
20230419,99,P0191,166623,549063
20240423,81,P0215,864788,916423
20240711,133,P0392,4189630,117929
20240529,79,P0027,3677440,148351
20230120,104,P0423,2848641,336948
20240222,138,P0500,3064518,137747
20241007,53,P0085,609823,52023
20220816,76,P0255,266967,868021
20240706,57,P0001,3735938,24105
20240901,129,P0204,2619220,952903
20220628,45,P0333,3085577,189580
20250723,18,P0335,580713,607579
20220607,65,P0296,3904666,546365
20230217,78,P0115,1183600,168317
20231116,145,P0394,193717,271518
20241118,12,P0361,4246806,343178
20220511,84,P0150,3288723,408469
20240828,73,P0465,4343961,736973
20250624,22,P0177,1074117,857970
20250406,41,P0120,4688246,518630
20240424,28,P0346,3651278,380531
20250520,85,P0389,589037,630815
20240501,130,P0327,563267,977685
20250519,57,P0376,3085303,25312
20220605,5,P0416,2481993,586160
20220801,106,P0437,3943665,519743
20220305,2,P0232,3610684,446234
20240708,88,P0050,887854,483740
20220203,9,P0172,462766,403005
20230714,110,P0446,269102,462734
20250316,146,P0361,990336,90416
20240531,108,P0421,4285354,853970
20240404,107,P0220,148263,834197
20230206,4,P0461,1878299,391895
20240920,43,P0331,3761032,160562
20220225,145,P0178,1172474,407165
20230704,58,P0046,1800739,139266
20250523,90,P0120,2499217,33481
20250701,107,P0020,244849,531160
20221202,28,P0066,2850017,70379
20230819,105,P0175,3485907,53821
20220102,145,P0383,4505904,375463
20220416,150,P0043,3747280,355163
20231104,127,P0385,1925775,640886
20230420,26,P0311,839872,699439
20230502,91,P0239,3216571,49225
20221024,9,P0045,4045539,613916
20230904,135,P0418,3211205,940274
20230808,127,P0420,4323616,522872
20230104,79,P0481,4162145,169500
20230702,126,P0066,2096278,813589
20240902,44,P0169,3353883,688716
20220117,3,P0104,2631292,257218
20240213,74,P0032,3014761,454827
20230915,46,P0389,157351,824266
20240520,50,P0133,1560572,339856
20230820,145,P0089,4516476,98442
20230221,48,P0446,2254539,664404
20240815,42,P0212,3816185,227763
20240422,147,P0108,4709569,560835
20250101,11,P0356,553822,940103
20240220,3,P0412,4311229,39025
20230311,137,P0207,292454,281946
20230508,77,P0166,771720,655191
20230831,39,P0235,500381,722190
20220524,149,P0128,1455072,97132
20230820,32,P0318,2982077,586343
20240226,140,P0465,4127487,753790
20241107,14,P0215,252307,542951
20241215,94,P0179,2883641,629211
20250810,62,P0307,1856097,679069
20220129,89,P0296,3891242,267262
20240201,31,P0304,3157639,621302
20231016,135,P0227,3528723,471412
20230709,56,P0403,427036,887527
20220712,144,P0330,3683498,209219
20250804,7,P0357,3283568,801491
20220730,71,P0452,312829,100106
20240529,104,P0196,469044,745518
20250521,112,P0096,196492,822005
20240205,25,P0032,288542,813101
20250926,130,P0461,4545558,85247
20241017,73,P0110,954290,833619
20231013,5,P0160,2728085,615300
20251228,2,P0417,4872206,513769
20221231,11,P0160,3960511,260016
20240826,129,P0290,362999,439490
20250127,31,P0009,2422110,593961
20230928,34,P0076,479660,133459
20250604,117,P0077,3683421,648687
20241101,3,P0483,246409,217960
20220923,126,P0448,1731565,632336
20250609,70,P0081,3648882,837268
20241114,50,P0046,2816359,760650
20220324,108,P0357,3122060,116244
20221106,86,P0246,3478321,166243
20240510,119,P0457,2431049,563297
20251108,52,P0196,1101981,250441
20231029,2,P0366,3599512,107897
20241111,61,P0232,1887817,472290
20231213,119,P0255,3193812,858935
20240709,64,P0129,2385812,873972
20250218,14,P0467,1910735,518901
20220526,36,P0365,1635821,102313
20251122,79,P0344,1794856,708090
20231217,54,P0469,1543100,409822
20220610,131,P0418,4656656,793639
20221216,8,P0431,1501950,394857
20240327,52,P0288,4695119,240546
20240519,57,P0207,308772,751270
20251029,89,P0304,2761449,690386
20230507,31,P0283,1499995,333956
20240515,77,P0177,287492,498636
20231225,146,P0175,4625569,349834
20251208,145,P0002,3119239,295984
20250303,137,P0264,1671001,710340
20240526,117,P0475,4280164,73812
20220125,144,P0438,3112056,328336
20220802,149,P0347,1146875,827988
20220827,42,P0386,1890158,705419
20241204,64,P0091,2600426,808963
20250607,126,P0450,642981,472472
20230319,133,P0236,4694116,414858
20230325,109,P0109,4348995,960377
20220403,113,P0140,1107065,332632
20231102,142,P0239,4384918,26779
20240616,126,P0053,1117808,510820
20230629,131,P0266,2837497,453437
20250909,135,P0159,2151810,443002
20250412,8,P0125,3576046,207779
20251211,113,P0392,3496075,789161
20250226,74,P0232,3290419,667621
20250513,121,P0053,3785465,963822
20251002,143,P0269,1981414,467406
20221110,22,P0173,2797203,606776
20230519,84,P0304,1668371,538984
20240319,24,P0498,4227271,389809
20230125,77,P0101,4510839,135001
20250813,44,P0095,3201706,813543
20251229,86,P0469,3380210,129910
20231010,38,P0395,497980,755739
20220209,119,P0136,3568026,843826
20250528,27,P0270,424718,774541
